"105","GUANINE NUCLEOTIDE-BINDING PROTEIN G(T); ALPHA-1 SUBUNIT","AC002077_at",-260,-638,-402,-862,-254,-88,-635,-1365,-452,-247,-239,-321,-488,-525,-250,-74,-616,-229,-6,19,-52,71,-321,-280,-157,-109,-162,-238,-406,-552,-477,-290,-322,-233,-391,-508,-484,-287
"106","GB DEF = PAC clone DJ525N14 from Xq23; complete sequence","AC002086_at",117,0,-12,-34,65,40,-90,-86,-11,30,122,8,65,28,8,19,76,11,36,74,68,35,36,123,59,-4,0,79,-64,38,42,54,79,-5,-42,68,64,40
"107","COX6B gene (COXG) extracted from Human DNA from overlapping chromosome 19 cosmids R31396; F25451; and R31076 containing COX6B and UPKA; genomic sequence","AC002115_cds1_at",2236,5198,4263,3083,3569,2832,2478,2905,4693,3191,3621,3397,2711,3055,4572,3307,5055,2585,2288,7634,1310,2063,2538,3440,3634,3334,2960,3766,2269,4232,3275,3247,3001,3392,5942,2919,1734,2320
"108","F25451_3 gene extracted from Human DNA from overlapping chromosome 19 cosmids R31396; F25451; and R31076 containing COX6B and UPKA; genomic sequence","AC002115_cds3_at",729,533,960,675,425,686,910,779,850,777,727,586,555,439,474,728,801,404,528,443,441,648,854,850,527,437,884,789,776,1007,931,916,881,380,384,858,390,914
"109","UPKA gene extracted from Human DNA from overlapping chromosome 19 cosmids R31396; F25451; and R31076 containing COX6B and UPKA; genomic sequence","AC002115_cds4_at",-1031,-1029,-1667,-942,-964,-647,-767,-1980,-1202,-1007,-1029,-199,-936,-1004,-324,-1025,-1790,-693,-731,-2070,-446,-952,-701,-564,-862,-775,-650,-1297,-913,-1524,-1490,-1356,-1266,-223,-1503,-1187,-137,-1493
"110","F25451_2 gene extracted from Human DNA from overlapping chromosome 19 cosmids R31396; F25451; and R31076 containing COX6B and UPKA; genomic sequence","AC002115_rna2_at",362,387,646,294,580,430,307,281,662,326,417,353,653,442,614,439,416,374,217,1000,128,206,167,789,507,365,84,223,74,695,663,245,678,599,481,472,764,438
"111","GB DEF = BAC clone GS244B22 from 7q21-q22; complete sequence","AC002450_at",-28,36,2,-112,56,-115,-68,-11,-20,-60,-5,20,-51,-24,30,-80,87,17,-6,118,6,41,-9,-19,-37,-23,106,-12,-62,41,-26,119,-42,-34,-27,-6,-79,-59
"112","GB DEF = BAC clone RG331P03; complete sequence","AC002464_at",-294,33,110,12,15,-67,-38,-221,-158,-99,-140,-80,115,-218,32,-100,-50,-93,-39,-310,-181,-153,-64,277,-66,59,98,-200,-197,-249,-205,52,-348,38,-201,-138,-295,-287
"113","GB DEF = BAC clone RG367O17 from 7p15-p21; complete sequence","AC002486_at",333,128,352,109,151,208,162,149,309,97,176,189,102,190,24,111,12,176,89,91,107,201,237,231,135,169,231,203,290,333,141,179,128,126,224,219,97,248
"114","Hypothetical human serine-threonine protein kinase R31240_1 gene extracted from Homo sapiens DNA from chromosome 19p13.2 cosmids R31240; R30272 and R28549 containing the EKLF; GCDH; CRTC; and RAD23A genes; genomic sequence","AD000092_cds1_at",207,-10,109,520,-126,401,-220,188,180,136,203,505,110,125,90,-65,-202,-235,-51,-461,393,487,288,398,32,-222,92,333,538,67,529,-68,11,494,523,176,267,-56
"115","Hypothetical human protein R31240_2 gene extracted from Homo sapiens DNA from chromosome 19p13.2 cosmids R31240; R30272 and R28549 containing the EKLF; GCDH; CRTC; and RAD23A genes; genomic sequence","AD000092_cds2_at",-1305,-887,-1792,-2151,-152,-705,-1601,-1742,-667,-79,-579,-665,-884,-878,-573,-408,-960,-583,-102,-995,-643,-1137,-647,-540,-540,-639,-420,-1094,-697,-1292,-402,-919,-876,-352,-555,-1580,-1532,-1064
"116","LISCH7 gene (liver-specific bHLH-Zip transcription factor) extracted from Homo sapiens DNA from chromosome 19-cosmid R30879 containing USF2; genomic sequence","AD000684_cds1_at",-214,88,-270,-203,40,21,-181,-32,-158,-59,-115,-165,-118,-96,-64,-38,-124,-26,25,-100,62,-36,-165,-178,-81,-75,-92,-89,-420,-88,10,-82,-128,30,7,-79,21,-151
"117","Comment for location 3447-3655: BLASTX gi|103290|pir||S16356 ovo protein - fruit fly (Drosophila melanogaster); PVal= 3.8e-47 gene extracted from Homo sapiens DNA from chromosome 19-cosmid f24590 containing CAPNS and POL2RI; genomic sequence","AD001527_cds1_at",141,199,226,108,224,144,220,31,177,172,109,150,57,152,186,137,126,112,98,220,39,31,201,97,100,52,247,67,91,177,215,165,226,105,273,79,184,189
"118","Sm-like protein CaSm (CaSm) mRNA","AF000177_at",-97,348,150,135,280,-176,176,-263,327,89,485,-57,349,92,199,47,192,110,-74,382,213,17,-1,463,82,46,275,142,-180,95,-106,98,131,155,-73,22,-13,98
"119","RAS-RELATED PROTEIN RAB-11A","AF000231_at",169,71,92,88,196,-24,146,53,132,39,102,18,293,-27,105,256,80,15,162,704,203,51,18,245,17,150,9,23,-31,37,5,48,47,0,-51,43,131,-30
"120","P2x purinoceptor mRNA","AF000234_at",-135,-27,-320,-240,-183,-142,-455,-683,-86,-22,-158,-136,-46,-271,-218,-186,98,-93,-706,-668,-184,-370,-265,-212,-475,-288,-132,-17,-348,116,-1073,-768,-98,-257,308,-69,-202,-559
"121","Dynamin-like protein mRNA","AF000430_at",7,-5,5,3,112,-51,-1,92,-52,-71,-13,41,38,15,82,-44,4,-4,-37,27,1,15,-81,14,-64,-43,-9,-30,-4,34,73,9,0,50,84,-47,46,-30
"122","GB DEF = Putative purinergic receptor P2Y10 gene","AF000545_at",-273,-71,-191,-269,-48,-243,-272,-337,-129,-152,-29,-17,-53,-237,79,154,-149,24,-347,-596,-138,-154,112,-213,7,-63,-344,-17,-120,-216,-350,-452,143,7,84,-651,-561,-669
"123","TTF-I interacting peptide 20 mRNA; partial cds","AF000560_at",457,-45,376,325,221,280,361,740,296,-150,127,-149,458,489,75,-2,-13,342,-77,164,-7,211,227,432,3,55,-65,200,281,656,-96,173,865,217,289,405,237,301
"124","Uroplakin II mRNA; partial cds","AF000562_at",1002,1152,953,1012,885,901,920,1706,976,967,1008,807,603,811,716,1280,2046,817,811,2446,775,1016,875,431,1314,852,1034,1486,555,2016,1664,1416,1428,1028,1397,1018,1387,976
"125","Homogentisate 1;2-dioxygenase gene","AF000573_rna1_at",-62,-83,-91,-172,-40,-49,-36,-97,-45,8,-69,-122,-26,-61,-70,-86,-184,-43,-91,-8,37,26,-72,-77,-19,-7,-179,-76,-211,-71,-119,-116,-31,7,-138,-17,-150,-133
"126","Transmembrane protein mRNA","AF000959_at",-468,-829,-496,-739,-55,-542,-566,-512,-451,-425,-235,-518,-254,89,-141,-417,-678,-22,-233,-629,-473,-426,-550,-279,-185,-334,-1026,-108,-355,-220,-699,-475,-406,-129,-309,-695,-663,-489
"127","IPL (IPL) mRNA","AF001294_at",-154,-50,-177,193,-71,104,248,415,-217,62,31,79,-61,60,-97,124,232,30,88,-143,207,-224,184,96,-191,-124,159,29,-19,185,341,14,-166,43,441,311,469,37
"128","Trabecular meshwork inducible glucocorticoid response protein (TIGR) mRNA","AF001620_at",-119,-12,-29,-29,-36,-42,10,43,-75,36,21,5,-97,-36,-46,6,-27,-103,-72,-52,-64,-22,56,-36,-7,-99,78,-158,-115,-86,-47,-80,-90,-13,46,-95,-16,-231
"129","Niemann-Pick C disease protein (NPC1) mRNA","AF002020_at",54,117,175,235,150,142,221,217,141,171,88,132,206,215,249,344,439,149,275,198,276,138,188,250,194,199,350,162,-9,146,356,250,107,98,106,3,47,159
"130","GB DEF = Angelman Syndrome Gene; E6-AP ubiquitin protein ligase 3A (UBE3A) mRNA from promoter P1; 5UTR,AF002224_at,180,A,372,A,491,A,528,A,162,A,446,A,527,A,893,A,480,A,421,A,259,A,334,A,111,A,81,A,509,A,211,A,857,A,391,A,11,A,110,A,406,A,443,A,632,M,542,A,144,A,142,A,650,A,668,A,365,A,572,A,181,A,372,A,638,A,231,A,216,A,582,A,435,A,717,A
RET ligand 2 (RETL2) mRNA,AF002700_at,373,A,480,A,856,A,506,A,213,A,414,A,772,A,836,A,449,A,128,A,152,A,363,A,201,A,277,A,140,A,135,A,1006,A,312,A,281,A,417,A,191,A,347,A,455,A,362,A,358,M,349,A,974,A,523,A,425,A,551,A,387,A,376,A,716,A,263,A,683,A,554,A,824,A,1069,A
GB DEF = Delayed rectifier potassium channel (KVLQT1-Iso5) mRNA; 5 UTR and partial cds","AF003743_at",484,485,-159,597,155,501,774,982,-341,59,72,505,102,313,303,338,-106,-78,-137,-545,357,-221,590,418,573,251,747,70,60,182,771,25,-279,-11,465,451,552,181
"131","GB DEF = Secretory carrier membrane protein (SCAMP1) mRNA","AF005037_at",99,21,-6,33,110,76,70,76,98,9,-23,-73,116,80,97,47,132,23,56,207,-28,-166,-1,54,-17,-15,-37,-12,-91,49,-41,-102,21,27,-27,6,33,33
"132","Poly(ADP-ribose) glycohydrolase (hPARG) mRNA","AF005043_at",65,92,163,139,107,76,68,-40,98,62,25,21,151,68,62,89,110,95,57,176,196,-23,-41,51,24,60,29,42,2,-3,14,59,10,38,10,27,25,-24
"133","GB DEF = Importin alpha 6 mRNA","AF005361_at",-60,62,30,6,-16,-35,-13,56,-62,49,4,-48,28,32,33,14,-30,10,5,16,-39,-64,-13,68,-23,-4,18,-67,-19,-55,33,-35,7,17,-7,-45,-36,-46
"134","Caspase-like apoptosis regulatory protein 2 (clarp) mRNA; alternatively spliced","AF005775_at",451,647,842,531,514,487,403,671,492,422,351,352,458,510,424,525,567,1242,296,633,1036,459,469,696,328,410,791,751,598,1249,1157,455,504,772,782,1251,638,744
"135","ATF family member ATF6 (ATF6) mRNA","AF005887_at",197,119,293,118,200,44,181,206,93,55,152,8,137,86,103,124,182,110,56,339,6,-66,-7,44,78,96,-103,152,-209,166,149,6,42,15,92,91,168,326
"136","Fas-binding protein (DAXX) mRNA; partial cds","AF006041_at",946,178,2011,515,478,553,1073,2126,743,629,686,181,1420,768,400,913,880,837,914,1449,427,564,70,1474,69,778,391,511,863,1152,685,512,741,504,601,1441,709,1263
"137","Arp2/3 protein complex subunit p41-Arc (ARC41) mRNA","AF006084_at",1190,866,1408,948,1129,983,1287,566,813,765,460,1096,1029,953,1067,737,528,688,443,1089,258,126,431,1302,551,792,658,1299,887,2418,1173,156,1070,395,3219,1678,940,1198
"138","Arp2/3 protein complex subunit p20-Arc (ARC20) mRNA","AF006087_at",370,1466,1334,552,711,227,530,527,1693,642,397,319,560,567,532,502,846,450,325,1277,194,421,480,848,168,363,496,443,394,522,453,3,202,351,1096,481,521,749
"139","GB DEF = RGS3 mRNA; 5 UTR,AF006609_at,-300,A,17,A,-330,A,-141,A,173,A,-156,A,-628,A,-410,A,-451,A,-398,A,-132,A,-232,A,3,A,-189,A,-58,A,-377,A,-31,A,-117,A,-156,A,9,A,-201,A,-239,A,-357,A,-21,A,-39,A,-39,A,-311,A,109,A,-548,A,-235,A,-375,A,-341,A,-118,A,-195,A,-522,A,-260,A,-19,A,-253,A
MDM2-like p53-binding protein (MDMX) mRNA,AF007111_at,330,A,43,P,428,P,449,P,122,P,245,A,144,A,178,A,169,A,61,A,182,A,7,A,273,M,165,A,158,P,230,P,177,P,209,P,235,P,487,P,103,A,375,P,321,P,299,P,118,A,36,A,75,A,109,A,456,A,192,A,9,A,101,A,87,A,87,A,40,P,142,A,161,P,184,A
Bet1p homolog (hbet1) mRNA,AF007551_at,141,A,21,A,-57,A,87,A,244,P,64,A,465,A,374,A,75,A,14,A,48,A,146,A,112,A,203,A,317,A,290,A,52,A,62,P,169,A,122,A,136,A,37,A,151,A,400,A,104,P,-39,A,1,A,375,A,206,A,82,P,262,A,296,A,279,A,89,A,69,A,45,A,240,A,42,A
Dolichol monophosphate mannose synthase (DPM1) mRNA; partial cds,AF007875_at,260,P,362,P,400,P,361,P,389,P,156,P,283,P,203,P,310,P,265,P,309,P,201,P,544,P,282,P,461,P,373,P,258,P,269,P,264,P,1157,P,778,P,187,P,155,P,600,P,156,P,127,P,292,P,209,P,108,P,262,P,300,P,268,P,279,P,310,P,441,P,275,P,156,P,229,P
Phospholipid scramblase mRNA,AF008445_at,124,A,65,A,-102,A,-68,P,24,A,-16,A,-109,A,-55,A,-90,A,-10,P,-2,A,68,A,158,P,-21,A,84,A,-9,A,107,P,-86,A,5,A,1829,P,930,P,51,A,-62,A,215,P,247,P,62,A,-168,A,-158,A,9,A,198,P,1741,P,-9,A,9,A,494,P,-131,P,0,A,-1,P,1314,P
GB DEF = Syntaxin-16C mRNA,AF008937_at,339,A,453,P,297,P,403,P,440,P,357,P,317,P,568,P,296,P,253,P,268,P,188,P,288,P,342,P,366,P,276,P,993,P,179,P,196,P,541,P,23,A,223,A,288,P,483,P,452,P,137,P,375,A,538,P,363,P,513,P,312,P,388,P,455,P,226,P,564,P,457,P,727,P,597,P
GB DEF = TEB4 protein mRNA,AF009301_at,288,P,95,A,93,A,142,A,214,P,64,A,77,A,266,P,14,A,51,A,361,P,30,A,440,P,361,P,312,P,115,P,775,P,140,P,98,A,1007,P,-19,A,82,P,45,A,572,P,84,P,83,A,34,A,117,P,60,A,98,P,95,A,102,A,36,A,111,A,70,P,-39,A,290,P,133,A
GB DEF = Luman mRNA,AF009368_at,1032,A,635,P,1175,A,1079,A,658,P,1365,A,1424,P,1520,A,1506,A,449,P,741,P,767,A,722,P,1118,A,633,P,1136,P,750,P,668,A,712,P,1299,P,805,P,907,A,1229,P,1192,P,925,A,620,P,1395,A,1561,A,884,P,603,A,759,P,1143,P,1161,P,476,A,647,P,1080,A,793,M,746,P
Clone 22 mRNA; alternative splice variant alpha-1,AF009426_at,36,A,58,A,63,A,38,P,120,P,92,A,16,A,169,A,43,A,-18,A,26,A,-81,A,123,P,89,P,268,P,171,P,53,A,-5,A,86,P,267,P,206,P,-23,A,-87,A,135,A,-35,A,2,A,20,A,-105,A,-67,A,-43,A,-45,A,-42,A,-44,A,-21,A,-33,A,-41,A,9,A,-107,A
Axin (AXIN) mRNA; partial cds,AF009674_at,-66,A,-239,A,-328,A,307,A,212,A,314,A,-653,A,332,A,221,A,-106,A,-169,A,-446,A,-93,A,66,A,123,A,-60,A,-404,A,-146,A,143,A,331,A,573,A,-155,A,-288,A,463,M,90,A,129,A,-799,A,-6,A,-315,A,-207,A,-653,A,62,A,55,A,143,A,87,A,-579,A,-387,A,479,A
MAD-related gene SMAD7 (SMAD7) mRNA,AF010193_at,87,A,548,P,93,A,-31,A,159,P,101,A,119,A,589,P,245,A,451,P,91,M,484,P,458,P,158,P,128,P,225,A,555,P,288,P,97,P,1757,P,363,P,598,P,207,P,153,P,534,P,149,P,680,P,74,A,211,A,439,P,169,A,248,A,465,P,130,P,407,P,194,A,227,P,224,A
Peropsin (Rrh) mRNA,AF012270_at,-12,A,139,A,237,A,104,A,29,A,-8,A,223,A,416,A,10,A,59,A,29,A,91,A,-14,A,105,A,37,A,106,A,485,A,134,A,109,A,104,A,144,A,158,A,106,A,78,A,95,A,110,A,34,A,-95,A,113,A,110,A,234,A,240,A,232,A,86,A,69,A,194,A,73,A,264,A
Chemokine receptor X (CKRX) mRNA,AF014958_at,318,A,243,A,19,A,108,A,40,P,112,A,329,P,166,A,110,A,159,A,96,A,-71,A,139,A,112,A,-36,A,345,A,1057,P,176,P,268,P,180,P,382,A,15,A,197,P,32,A,306,A,110,P,424,M,81,A,259,M,418,M,159,A,340,A,17,A,174,A,197,P,478,P,444,A,565,P
GB DEF = Unknown protein mRNA; partial cds,AF015910_at,1219,A,1055,A,1820,A,1074,A,822,A,394,A,1154,A,1763,A,1157,A,902,A,837,A,178,A,1077,A,171,A,316,A,1317,P,2041,A,1140,A,1053,A,1767,A,630,A,1212,A,281,A,1559,A,460,A,1196,P,843,A,914,A,240,A,1735,A,967,A,666,A,563,A,539,A,1934,A,315,A,741,A,1908,A
GB DEF = SKB1Hs mRNA,AF015913_at,476,P,611,P,850,P,691,P,1304,P,346,P,653,P,550,P,826,P,472,P,439,P,239,A,1558,P,705,P,942,P,560,P,1366,P,369,P,584,P,2460,P,0,A,206,A,537,P,1205,P,337,P,385,P,536,P,424,P,300,P,412,P,270,P,253,A,425,P,346,P,352,P,474,P,493,P,410,A
GB DEF = Telomerase reverse transcriptase (hTRT) mRNA,AF015950_at,-466,A,-49,A,-277,A,-670,A,-180,A,-453,A,-700,A,-191,A,-163,A,-183,A,-329,A,-431,A,-43,A,-296,A,-73,A,334,A,-436,A,105,A,-282,A,29,A,-176,A,-56,A,-142,A,221,A,-137,A,-211,A,-863,A,-852,A,-529,A,-646,A,-574,A,-525,A,-346,A,-344,A,-261,A,-497,A,-544,A,-602,A
GB DEF = C8FW phosphoprotein,AJ000480_at,895,P,749,P,1049,P,1016,A,634,P,752,A,920,P,254,P,934,A,536,P,607,P,456,P,617,P,592,P,624,A,608,P,925,P,833,P,473,P,801,P,348,P,592,P,478,P,944,P,682,P,611,P,1391,P,924,P,524,P,2210,P,1525,P,983,P,2416,P,570,P,1827,P,1000,P,1456,P,2912,P
GB DEF = Matrilin-3,AJ001047_at,-451,A,-108,A,-265,A,-378,A,-171,A,-257,A,-514,A,-250,A,-291,A,-218,A,-129,A,-137,A,-146,A,-128,A,-159,A,-223,A,-311,A,-256,A,-209,A,-415,A,-122,A,-252,A,-355,A,-325,A,-173,A,-333,A,-552,A,-341,A,-310,A,-467,A,-267,A,-263,A,-150,A,89,A,-72,A,-177,A,-253,A,-577,A
GB DEF = Rer1 protein,AJ001421_at,687,P,829,P,914,P,982,P,1294,P,743,P,680,P,527,P,1352,P,675,P,383,P,616,P,1071,P,1004,P,1106,P,547,P,1790,P,574,P,660,P,1828,P,394,P,996,P,457,P,1366,P,486,P,141,P,342,A,588,P,613,P,1665,P,1164,P,533,P,1038,P,671,P,1821,P,644,P,630,P,792,P
GB DEF = Transformation-sensitive protein; 3UTR","AJ001487_at",-591,-415,-653,-546,-264,-503,-875,-490,-778,-329,-391,-290,-275,-365,-370,-240,-235,-135,-403,-145,-181,-418,-507,-378,-362,-292,-242,-544,-824,-849,-539,-196,-716,-161,-220,-261,-395,-208
"140","ANX2 Annexin II (lipocortin II)","D00017_at",-94,2072,1658,2209,5846,1189,2263,1015,7449,1483,2527,1352,1974,718,1727,2161,1707,299,-2,714,1833,627,664,1057,400,1063,2664,69,476,7883,3290,595,185,889,8752,3570,1441,3260
"141","CHC1 Chromosome condensation 1","D00591_at",172,87,323,261,536,-277,210,311,194,137,291,-114,144,18,263,274,-10,17,314,275,164,-31,89,178,117,239,158,279,-194,234,288,303,251,195,137,119,36,333
"142","TYMS Thymidylate synthase","D00596_at",1800,2629,3933,1438,2439,2046,742,277,6284,2216,3658,1033,4359,1290,2102,529,2196,1721,1171,1350,782,442,1518,2200,991,629,835,458,942,1753,1529,787,3107,1114,1091,1665,175,306
"143","GPX3 Glutathione peroxidase 3 (plasma)","D00632_at",194,287,695,544,104,330,588,827,177,283,285,80,87,254,117,151,248,172,293,137,163,523,205,261,105,190,89,178,290,255,696,677,258,163,510,410,462,894
